Wk#,Partner,Client,SSL,Job Dte(dd/mm/yyyy),Choice Pro#,Invoice#,Inv Dte(dd/mm/yyyy),Category,Qty,Wght,Job Time(Military hh:mm),Origin/Destination,FOB$,CIF$,AWB#,Kilo/Mile (One Way),Hndlng Base Chg,Hndlng Exc Pcs Chg,Hndlng OCPU/WC,Transp Base Chg(G Tkt),Transp Exc Mls Chg(G Tkt),Fuel Chg,Aft. Hrs/weekend/holiday,Wait Time,Secrty/Tolls Chg, 3rd Party/Freight Transp.Chg(Z Tkt) , Freight Fuel Surchg ,Cust. Clr,Duty,Imp/ Exp Vat,GST,Consump Tax,IOR Chg,Broker Chg,Cust. Storg Chg,Permit/ License Chg,K1 Form Chg,Layout Fee,Wire Chg,Labor Chg,Labor # hrs,Total Charge,Comments
51,ELE52240,ELP     ,FRA ,44180,ZAA4DCZD,2020-1125895,0,IRI ,7,,0.231944444,MAINZ DE 55120 DE,0,0,0,0,27.37,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,27.37,
51,ELE52240,ELP     ,FRA ,44179,ZAA4DCZE,2020-1125895,0,XFRG,1,,0.064583333,HAMBURG DE 20457 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,22.0664,repackaging
51,ELE52240,ELP     ,FRA ,44179,ZAA4DDBQ,2020-1125895,0,STND,4,4,0.290277778,BERLIN  10243 DE 10243 DE,0,0,0,     ,15.64,,,,,,,,0,15.36,0.4608,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,36.3508,repackaging
51,ELE52240,ELP     ,FRA ,44183,ZAA4DDCW,2020-1125895,0,IRP ,1,,0.379166667,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,FRA ,44180,ZAA4DDCZ,2020-1125895,0,IRP ,2,,0.309027778,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,ELE52240,ELP     ,FRA ,44179,ZAA4DDMY,2020-1125895,0,STND,1,,0.3875,80333 M?nchen DE 80333 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,22.0664,repackaging
51,ELE52240,ELP     ,FRA ,44179,ZAA4DDXN,2020-1125895,0,STND,1,,0.460416667,W?RZBURG  97080 DE 97080 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.2844,repackaging
51,ELE52240,ELP     ,FRA ,44182,ZAA4DG7T,2020-1125895,0,IRI ,2,,0.228472222,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,ELE52240,ELP     ,FRA ,44180,ZAA4DG7Y,2020-1125895,0,XFRG,1,,0.057638889,HAMBURG DE 20457 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,22.0664,repackaging
51,ELE52240,ELP     ,FRA ,44180,ZAA4DGCN,2020-1125895,0,STND,1,,0.188888889,L?RRACH  79539 DE 79539 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.2844,repackaging
51,ELE52240,ELP     ,FRA ,44180,ZAA4DGCP,2020-1125895,0,STND,2,,0.190277778,W?RZBURG  97080 DE 97080 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,25.9764,repackaging
51,ELE52240,ELP     ,FRA ,44183,ZAA4DGDL,2020-1125895,0,IRP ,1,,0.379861111,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,FRA ,44180,ZAA4DGP1,2020-1125895,0,STND,1,,0.370138889,KAISERSLAUTERN  67655 DE 67655 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,22.0664,repackaging
51,ELE52240,ELP     ,FRA ,44180,ZAA4DGS5,2020-1125895,0,STND,1,,0.394444444,AACHEN  52074 DE 52074 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,22.0664,repackaging
51,ELE52240,ELP     ,FRA ,44183,ZAA4DJQ1,2020-1125895,0,IRI ,23,,0.267361111,MAINZ DE 55120 DE,0,0,0,0,89.93,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,89.93,
51,ELE52240,ELP     ,FRA ,44181,ZAA4DJQB,2020-1125895,0,XFRG,21,,0.064583333,LEIPZIG DE 04209 DE,0,0,0,     ,82.11,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67,0,96.78,repackaging
51,ELE52240,ELP     ,FRA ,44181,ZAA4DJQD,2020-1125895,0,XFRG,35,46,0.064583333,MUNCHEN DE 80939 DE,0,0,0,     ,136.85,,,,,,,,0,41.4,1.242,0,0,0,0,0,0,0,0,0,0,0,0,19.56,0,199.052,repackaging
51,ELE52240,ELP     ,FRA ,44181,ZAA4DK9B,2020-1125895,0,STND,1,16,0.276388889,BAMBERG  96049 DE 96049 DE,0,0,0,     ,3.91,,,,,,,,0,22.8,0.684,0,0,0,0,0,0,0,0,0,0,0,0,,0,27.394,
51,ELE52240,ELP     ,FRA ,44181,ZAA4DKUJ,2020-1125895,0,STND,1,8,0.488194444,HILDESHEIM  31135 DE 31135 DE,0,0,0,     ,3.91,,,,,,,,0,38.44,1.1532,0,0,0,0,0,0,0,0,0,0,0,0,,0,43.5032,
51,ELE52240,ELP     ,FRA ,44182,ZAA4DMSJ,2020-1125895,0,STND,2,,0.210416667,RENDSBURG  24768 DE 24768 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,25.9764,repackaging
51,ELE52240,ELP     ,FRA ,44182,ZAA4DMTT,2020-1125895,0,STND,1,,0.252083333,PADERBORN  33098 DE 33098 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,43.2844,repackaging
51,ELE52240,ELP     ,FRA ,44182,ZAA4DNRD,2020-1125895,0,STND,1,12,0.498611111,KAISERSLAUTERN  67655 DE 67655 DE,0,0,0,     ,3.91,,,,,,,,0,40.92,1.2276,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,50.9476,repackaging
51,ELE52240,ELP     ,FRA ,44182,ZAA4DP2V,2020-1125895,0,XFRG,1,,0.640972222,TILBURG NL 5048 CC NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,24.765,repackaging
51,ELE52240,ELP     ,FRA ,44183,ZAA4DQ04,2020-1125895,0,STND,1,2,0.217361111,BREMEN  28205 DE 28205 DE,0,0,0,     ,3.91,,,,,,,,0,34.72,1.0416,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,44.5616,repackaging
51,ELE52240,ELP     ,FRA ,44183,ZAA4DQ7B,2020-1125895,0,STND,1,1,0.338888889,FREIBURG STATE 79106 DE 79106 DE,0,0,0,     ,3.91,,,,,,,,0,13.5,0.405,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.815,
51,ELE52240,ELP     ,FRA ,44183,ZAA4DS83,2020-1125895,0,STND,1,19,0.529861111,K?LN  50737 DE 50737 DE,0,0,0,     ,3.91,,,,,,,,0,45.26,1.3578,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.5278,
51,PAR52372,PPT EURO,FRA ,44180,G6598819,2020-1125895,0,WC  ,2,,0.465277778,MAINZ DE 55120 DE,0,0,0,0,7.82,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,PAR52372,PPT EURO,FRA ,44183,G6599382,2020-1125895,0,WC  ,1,,0.515277778,MAINZ DE 55120 DE,0,0,0,0,3.91,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,PAR52372,PPT EURO,FRA ,44185,G6599967,2020-1125895,0,WC  ,2,,0.743055556,MAINZ DE 55120 DE,0,0,0,0,7.82,,,0,,,82.4,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,90.22,
51,PAR52372,PPT EURO,FRA ,44179,ZAA4D4RL,2020-1125895,0,IRP ,2,,0.402083333,MAINZ DE 55120 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,PAR52372,PPT EURO,FRA ,44179,ZAA4DD3X,2020-1125895,0,IRP ,8,,0.222222222,MAINZ DE 55120 DE,0,0,0,0,31.28,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,31.28,
51,PAR52372,PPT EURO,FRA ,44179,ZAA4DD4E,2020-1125895,0,OCPU,1,,0.165972222,BAD HERSFELD DE 36251 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,,0,38.3944,
51,PAR52372,PPT EURO,FRA ,44179,ZAA4DDAL,2020-1125895,0,OCPU,2,,0.272222222,BUCHENBUEHL DE 90411 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,21.0864,
51,PAR52372,PPT EURO,FRA ,44180,ZAA4DGBZ,2020-1125895,0,IRI ,1,,0.306944444,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,PAR52372,PPT EURO,FRA ,44180,ZAA4DGU7,2020-1125895,0,OCPU,2,,0.414583333,ILSENBURG (HARZ) DE 38871 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,21.0864,
51,PAR52372,PPT EURO,FRA ,44180,ZAA4DGVQ,2020-1125895,0,OCPU,2,,0.427083333,ILSENBURG (HARZ) DE 38871 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,21.0864,
51,PAR52372,PPT EURO,FRA ,44180,ZAA4DGZZ,2020-1125895,0,OCPU,1,,0.463194444,ILSENBURG (HARZ) DE 38871 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,PAR52372,PPT EURO,FRA ,44181,ZAA4DK2B,2020-1125895,0,OCPU,1,,0.1625,S. Cugat del Valles ES 08174 ES,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,PAR52372,PPT EURO,FRA ,44182,ZAA4DN0C,2020-1125895,0,OCPU,1,,0.335416667,SCHOENEFELD-ABTNAUND DE 04347 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,PAR52372,PPT EURO,FRA ,44183,ZAA4DPY9,2020-1125895,0,OCPU,1,,0.171527778,GRUMME DE 44807 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,PAR52372,PPT EURO,FRA ,44183,ZAA4DPYT,2020-1125895,0,OCPU,1,,0.177083333,NORDENSTADT DE 65205 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,WAT52301,WATCHGRD,FRA ,44181,ZAA4DFMV,2020-1125895,0,IRI ,1,,0.241666667,MAINZ DE 55120 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ZEN52353,ZENSAR  ,HAJ ,44180,ZAA4DGUA,2020-1125895,0,OCCO,1,,0.415277778,Carmarthenshire Ca SA14 8ER GB,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,ZEN52353,ZENSAR  ,HAJ ,44182,ZAA4DN20,2020-1125895,0,ICPU,1,,0.3625,Schlieren CH 8952 CH,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,ELE52240,ELP     ,HAM ,44183,G6599618,2020-1125895,0,WC  ,2,,0.552777778,HAMBURG DE 20457 DE,0,0,0,0,7.82,,,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,ELE52240,ELP     ,HAM ,44179,ZAA4DCZC,2020-1125895,0,XFRG,7,,0.064583333,MAINZ DE 55120 DE,0,0,0,     ,27.37,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,40.6364,
51,ELE52240,ELP     ,HAM ,44180,ZAA4DCZF,2020-1125895,0,IRI ,1,,0.108333333,HAMBURG DE 20457 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,HAM ,44181,ZAA4DCZK,2020-1125895,0,IRI ,1,,0.265277778,HAMBURG DE 20457 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,HAM ,44181,ZAA4DG80,2020-1125895,0,IRI ,1,,0.111805556,HAMBURG DE 20457 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,HAM ,44181,ZAA4DKFW,2020-1125895,0,STND,1,,0.370138889,BREMEN  28205 DE 28205 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,ELE52240,ELP     ,HAM ,44182,ZAA4DN4Z,2020-1125895,0,STND,1,,0.390972222,HAMBURG  22419 DE 22419 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,ELE52240,ELP     ,HAM ,44182,ZAA4DNBA,2020-1125895,0,STND,2,,0.45,BREMEN  28205 DE 28205 DE,0,0,0,     ,7.82,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,,0,42.3044,
51,ELE52240,ELP     ,HAM ,44183,ZAA4DPWH,2020-1125895,0,STND,2,1,0.102777778,HEMER  58675 DE 58675 DE,0,0,0,     ,7.82,,,,,,,,0,13.5,0.405,0,0,0,0,0,0,0,0,0,0,0,0,,0,21.725,
51,INF52294,INFINERA,HAM ,44179,ZAA4D5TZ,2020-1125895,0,IRI ,1,,0.219444444,HAMBURG DE 20457 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,INF52294,INFINERA,HAM ,44181,ZAA4DLF8,2020-1125895,0,OCPU,1,,0.65,Basingstoke GB RG24 8WB GB,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,INF52294,INFINERA,HAM ,44181,ZAA4DLFB,2020-1125895,0,OCPU,1,,0.651388889,Basingstoke GB RG24 8WB GB,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,INF52294,INFINERA,HAM ,44185,ZAA4DT9C,2020-1125895,0,XFRG,1,,0.988194444,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
51,INF52294,INFINERA,HAM ,44185,ZAA4DT9E,2020-1125895,0,XFRG,1,,0.988888889,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
51,ELE52240,ELP     ,LEJ ,44179,ZAA4D3WU,2020-1125895,0,IRI ,1,,0.239583333,LEIPZIG DE 04209 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,LEJ ,44179,ZAA4D6EK,2020-1125895,0,IRI ,1,,0.241666667,LEIPZIG DE 04209 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,LEJ ,44179,ZAA4D6FB,2020-1125895,0,IRI ,2,,0.236805556,LEIPZIG DE 04209 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,ELE52240,ELP     ,LEJ ,44179,ZAA4D9K0,2020-1125895,0,IRI ,1,,0.235416667,LEIPZIG DE 04209 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,LEJ ,44182,ZAA4DG7X,2020-1125895,0,IRI ,1,,0.411111111,LEIPZIG DE 04209 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,ELE52240,ELP     ,LEJ ,44180,ZAA4DGCT,2020-1125895,0,STND,1,,0.190972222,FREIBURG  79106 DE 79106 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,,0,38.3944,
51,ELE52240,ELP     ,LEJ ,44182,ZAA4DJQC,2020-1125895,0,IRI ,21,,0.284722222,LEIPZIG DE 04209 DE,0,0,0,0,82.11,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,82.11,
51,ELE52240,ELP     ,LEJ ,44181,ZAA4DK0W,2020-1125895,0,STND,1,,0.130555556,NEUSS  41464 DE 41464 DE,0,0,0,     ,3.91,,,,,,,,0,33.48,1.0044,0,0,0,0,0,0,0,0,0,0,0,0,,0,38.3944,
51,ELE52240,ELP     ,LEJ ,44182,ZAA4DNGH,2020-1125895,0,STND,1,,0.474305556,COLMAR  68000 FR 68000 FR,0,0,0,     ,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,INF52294,INFINERA,LEJ ,44185,ZAA4DT97,2020-1125895,0,XFRG,2,,0.984722222,TILBURG NL 5048 CA NL,0,0,0,     ,7.82,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,23.785,
51,HIT52278,HITACHI ,LNZ ,44180,ZAA4D07D,2020-1125895,0,IRP ,2,,0.323611111,PASCHING AT 4061 AT,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
51,HIT52278,HITACHI ,LNZ ,44180,ZAA4DG48,2020-1125895,0,IRP ,1,,0.320138889,PASCHING AT 4061 AT,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,HIT52278,HITACHI ,LNZ ,44181,ZAA4DK3X,2020-1125895,0,XFRG,1,,0.217361111,Zaltbommel NL 52031 NL,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,HIT52278,HITACHI ,MAG ,44180,ZAA4DF18,2020-1125895,0,XFRG,1,,0.597916667,ZALTBOMMEL NL 5301 LX NL,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,HIT52278,HITACHI ,MAG ,44183,ZAA4DPM0,2020-1125895,0,IRP ,1,,0.432638889,BARLEBEN DE 39179 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,HIT52278,HITACHI ,MHG ,44181,ZAA4DK43,2020-1125895,0,XFRG,1,,0.21875,ZALTBOMMEL NL 5301 NL,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
51,ELE52240,ELP     ,MUC ,44179,ZAA4DCZ2,2020-1125895,0,XFRG,2,,0.061111111,MAINZ DE 55120 DE,0,0,0,     ,7.82,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,21.0864,
51,ELE52240,ELP     ,MUC ,44180,ZAA4DCZ5,2020-1125895,0,IRI ,3,,0.396527778,MUNCHEN DE 80939 DE,0,0,0,0,11.73,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.73,
51,ELE52240,ELP     ,MUC ,44183,ZAA4DJQE,2020-1125895,0,IRI ,35,,0.447222222,MUNCHEN DE 80939 DE,0,0,0,0,136.85,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,136.85,
51,ELE52240,ELP     ,MUC ,44182,ZAA4DMRX,2020-1125895,0,STND,1,,0.196527778,RAVENSBURG  88212 DE 88212 DE,0,0,0,     ,3.91,,,,,,,,0,12.88,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.1764,
51,INF52294,INFINERA,MUC ,44183,G6599560,2020-1125895,0,PICK,1,,0.364583333,Munich DE 80335 DE,0,0,0,10,3.91,,,39.55,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,43.46,
51,INF52294,INFINERA,MUC ,44183,ZAA4DK2M,2020-1125895,0,IRI ,1,,0.438194444,MUNCHEN DE 80939 DE,0,0,0,0,3.91,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.91,
51,INF52294,INFINERA,MUC ,44185,ZAA4DT9A,2020-1125895,0,XFRG,2,,0.986111111,TILBURG NL 5048 CA NL,0,0,0,     ,7.82,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,23.785,
51,INF52294,INFINERA,NUE ,44181,G6599178,2020-1125895,0,PICK,1,,0.892361111,Frankfurt am Main DE 60326 DE,0,0,0,227,3.91,,,39.55,241.8,,82.4,4.74,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,372.4,
51,INF52294,INFINERA,NUE ,44185,ZAA4DT93,2020-1125895,0,XFRG,1,,0.982638889,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
51,INF52294,INFINERA,NUE ,44185,ZAA4DT95,2020-1125895,0,XFRG,1,,0.983333333,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
53,Zensar,0,DUS ,44196,ZAA4E69N,2020-1125895,0,0,1,6,0.4,Schlieren CH 8952 CH,0,0,0,0,3.91,,,,,,,,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,189.9,0,200.61,Z-Tickets - next business day Schlieren CH 8952 CH
52,INF52294,INFINERA,NUE ,44186,ZAA4DTBK,2020-1125895,0,XFRG,1,,0.047222222,TILBURG NL 5048 CA NL,0,0,0,0,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,NUE ,44186,ZAA4DTBM,2020-1125895,0,XFRG,1,,0.047916667,TILBURG NL 5048 CA NL,0,0,0,0,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
53,INF52294,INFINERA,NUE ,44193,ZAA4DPPP,2020-1125895,0,IRI ,4,,0.356944444,NUREMBERG DE 90425 DE,0,0,0,0,15.64,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.64,
52,INF52294,INFINERA,BER ,44187,ZAA4DPMZ,2020-1125895,0,IRI ,2,,0.168055556,BERLIN DE 13629 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52294,INFINERA,BER ,44187,ZAA4DPNJ,2020-1125895,0,IRI ,2,,0.165972222,BERLIN DE 13629 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52294,INFINERA,BER ,44186,ZAA4DTCD,2020-1125895,0,XFRG,1,,0.061805556,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,BER ,44186,ZAA4DTCG,2020-1125895,0,XFRG,1,,0.0625,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,ZEN52353,ZENSAR  ,BER ,44188,ZAA4DGAP,2020-1125895,0,IRP ,2,,0.2,BERLIN DE 13629 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,INF52294,INFINERA,DUS ,44187,G6596452,2020-1125895,0,IRI ,1,,0.331944444,DUSSELDORF DE 40589 DE,0,0,0,217,3.91,,,39.55,229.4,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,272.86,
52,INF52294,INFINERA,DUS ,44187,ZAA4DPXR,2020-1125895,0,IRI ,4,,0.343055556,DUSSELDORF DE 40589 DE,0,0,0,0,15.64,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15.64,
52,INF52294,INFINERA,DUS ,44186,ZAA4DTC8,2020-1125895,0,XFRG,1,,0.059027778,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,INF52294,INFINERA,DUS ,44186,ZAA4DTCB,2020-1125895,0,XFRG,1,,0.060416667,TILBURG NL 5048 CA NL,0,0,0,     ,3.91,,,,,,,,0,15.5,0.465,0,0,0,0,0,0,0,0,0,0,0,0,,0,19.875,
52,ZEN52353,ZENSAR  ,DUS ,44187,G6600342,2020-1125895,0,PICK,1,,0.4375,Wuppertal DE DE-42281 DE,0,0,0,35,3.91,,,39.55,3.72,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,47.18,
52,ZEN52353,ZENSAR  ,DUS ,44189,ZAA4DGAM,2020-1125895,0,IRP ,2,,0.169444444,DUSSELDORF DE 40589 DE,0,0,0,0,7.82,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.82,
52,ZEN52353,ZENSAR  ,DUS ,44186,ZAA4DTKK,2020-1125895,0,OCCO,1,,0.259722222,Elland GB  HX5 9DX GB,0,0,0,     ,3.91,,,,,,,,0,5.15,0.1545,0,0,0,0,0,0,0,0,0,0,0,0,,0,9.2145,
52,AVT52434,KAMOWNED,FRA ,44188,G6600711,2020-1125895,0,PICK,1,,0.774305556,Frankfurt am Main DE 60326 DE,0,0,0,43,3.91,,,39.55,13.64,,82.4,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,139.5,
